gender,race,age,gpa,years_experience,education_level,skills_score,resume_quality,education_encoded,biased_hiring_score,hired_biased,true_hiring_score,hired_true,age_group,original_prediction,mitigated_prediction
Male,White,35,3.252243270802844,16,Bachelor,96,58,0,178.52243270802845,1,141.52243270802845,1,Middle,1,1
Male,Asian,45,3.3408008769811914,19,Master,25,23,2,128.40800876981191,1,115.40800876981191,0,Middle,1,1
Male,Black,49,3.2230425067702324,5,Bachelor,75,25,0,105.23042506770233,0,92.23042506770233,0,Senior,0,0
Female,Hispanic,53,2.511763279454297,6,Master,82,60,2,78.11763279454297,0,128.11763279454297,1,Senior,0,0
Female,Asian,58,3.003070716415393,12,Bachelor,14,7,0,47.53070716415394,0,64.53070716415394,0,Senior,0,0
Female,White,31,4.0,6,High School,4,11,1,71.5,0,69.5,0,Middle,0,0
Male,Other,30,3.357057924688696,10,Master,1,13,2,85.57057924688695,0,80.57057924688695,0,Young,0,0
Female,Asian,45,3.771224781500881,9,Bachelor,77,29,0,116.71224781500881,0,108.71224781500881,0,Middle,0,1
Female,Hispanic,57,2.7084284368665745,7,High School,92,54,1,84.08428436866575,0,124.08428436866575,1,Senior,0,0
Female,Asian,50,2.699723682632636,9,High School,64,98,1,133.99723682632634,1,135.99723682632634,1,Senior,1,1
Female,Hispanic,50,2.5982737876877757,10,Master,76,60,2,108.98273787687776,0,133.98273787687776,1,Senior,0,1
Female,White,44,2.5341155048060537,19,Master,59,61,2,135.34115504806053,1,143.34115504806053,1,Middle,1,1
Female,White,48,2.388800751622049,16,Master,95,30,2,130.38800751622048,1,138.38800751622048,1,Senior,1,1
Male,Hispanic,52,3.316607280124174,10,PhD,97,91,3,142.16607280124174,1,177.16607280124174,1,Senior,1,1
Other,White,28,3.022090582330894,15,Bachelor,55,26,0,107.72090582330894,0,100.72090582330894,0,Young,0,0
Male,White,25,3.637747441630861,4,Bachelor,77,99,0,154.37747441630862,1,132.37747441630862,1,Young,1,1
Female,Asian,35,3.0448017575224675,9,Bachelor,37,0,0,74.94801757522467,0,66.94801757522467,0,Middle,0,0
Male,Hispanic,31,2.0,19,PhD,56,40,3,126.0,1,136.0,1,Middle,1,1
Female,White,55,3.4218084003206943,4,Bachelor,50,13,0,60.71808400320694,0,73.71808400320694,0,Senior,0,0
Female,Hispanic,47,2.1847932120919404,19,PhD,40,73,3,111.34793212091941,0,146.3479321209194,1,Senior,0,0
Male,Asian,44,3.3071971736908425,8,High School,78,49,1,145.57197173690844,1,122.57197173690842,1,Middle,1,1
Male,Black,30,2.814321232192054,2,Master,69,41,2,100.14321232192054,0,107.14321232192054,0,Young,0,0
Female,Hispanic,58,3.3162550168287295,2,Bachelor,92,70,0,88.1625501682873,0,118.1625501682873,1,Senior,0,0
Female,White,29,2.4781907213664507,9,Master,82,39,2,100.28190721366451,0,123.28190721366451,1,Young,0,0
Male,White,35,3.589162762072754,6,High School,51,13,1,116.89162762072755,0,89.89162762072755,0,Middle,0,0
Male,White,28,3.218804723151869,1,High School,0,99,1,105.68804723151868,0,93.68804723151868,0,Young,0,0
Female,Black,28,3.0278984604883057,7,High School,84,90,1,104.27898460488305,0,141.27898460488305,1,Young,0,0
Male,Black,30,2.3526247375735707,11,Bachelor,17,10,0,72.02624737573571,0,59.02624737573571,0,Young,0,0
Male,Hispanic,24,4.0,8,Bachelor,26,62,0,105.0,0,100.0,0,Young,0,0
Male,Asian,35,2.7466036422395335,10,PhD,91,48,3,149.96603642239535,1,146.96603642239535,1,Middle,1,1
Male,Black,38,3.331470389380548,18,Bachelor,71,36,0,135.81470389380547,1,122.81470389380547,1,Middle,1,1
Male,Asian,43,2.725560527711912,19,High School,94,9,1,149.75560527711912,1,126.75560527711912,1,Middle,1,1
Male,White,47,4.0,16,Bachelor,75,53,0,173.0,1,136.0,1,Senior,1,1
Male,White,49,3.2747106853463377,12,High School,41,6,1,117.24710685346338,0,90.24710685346338,0,Senior,0,0
Male,Hispanic,35,2.8926561037312886,0,Master,5,80,2,91.4265610373129,0,91.4265610373129,0,Middle,0,0
Male,White,30,3.502879398775022,0,Master,89,11,2,122.02879398775022,1,105.02879398775022,0,Young,1,0
Male,White,47,3.575030898553362,7,PhD,79,54,3,153.25030898553362,1,146.25030898553362,1,Senior,1,1
Male,Asian,23,3.397299467679132,12,Bachelor,93,35,0,139.97299467679133,1,121.97299467679133,1,Young,1,1
Female,White,32,3.0382412782788055,5,High School,82,6,1,96.38241278278805,0,94.38241278278805,0,Middle,0,0
Male,Hispanic,38,3.420253586301812,2,Bachelor,81,23,0,110.20253586301811,0,90.20253586301811,0,Middle,0,0
Male,White,55,3.1223292229419957,15,Bachelor,23,33,0,101.22329222941995,0,89.22329222941995,0,Senior,0,0
Male,White,40,3.1873534034454973,9,PhD,44,64,3,140.87353403445496,1,133.87353403445496,1,Middle,1,1
Male,White,39,2.8072940033386717,6,High School,83,28,1,132.57294003338671,1,105.57294003338671,0,Middle,1,1
Female,Black,34,2.4682819219909278,2,High School,70,25,1,64.18281921990928,0,86.18281921990928,0,Middle,0,0
Female,White,26,3.4816235004119176,13,Master,6,73,2,97.31623500411918,0,120.31623500411918,1,Young,0,0
Female,Black,44,3.503150091673548,15,Master,15,64,2,92.53150091673548,0,124.53150091673548,1,Middle,0,0
Female,Hispanic,45,3.848319384959658,3,Bachelor,57,44,0,89.98319384959657,0,94.98319384959657,0,Middle,0,0
Other,Hispanic,50,3.2242573311097797,12,Master,56,16,2,97.2425733110978,0,112.2425733110978,0,Senior,0,0
Male,White,29,3.0921331461147252,0,High School,41,35,1,90.92133146114725,0,78.92133146114725,0,Young,0,0
Male,White,47,2.4950935486611288,4,PhD,13,72,3,112.45093548661129,0,105.45093548661129,0,Senior,0,0
Male,Black,36,3.180238076917588,17,Bachelor,55,62,0,137.3023807691759,1,124.30238076917588,1,Middle,1,1
Male,Hispanic,22,3.3800990681666083,11,High School,11,22,1,77.3009906816661,0,82.3009906816661,0,Young,0,0
Male,Other,49,2.2901306800439127,10,Bachelor,92,92,0,159.90130680043913,1,134.90130680043913,1,Senior,1,1
Female,White,35,3.73451114459853,8,Bachelor,14,65,0,104.8451114459853,0,92.8451114459853,0,Middle,0,0
Male,Asian,55,2.843981256896134,6,Bachelor,7,81,0,92.43981256896134,0,84.43981256896134,0,Senior,0,0
Female,White,52,3.1019498589414334,13,Master,57,91,2,118.01949858941433,0,151.01949858941433,1,Senior,0,0
Female,White,27,3.498885325168238,2,Bachelor,52,41,0,82.48885325168237,0,85.48885325168237,0,Young,0,0
Male,White,26,3.196343409865975,15,Master,8,70,2,122.96343409865975,1,120.96343409865975,1,Young,1,1
Male,White,52,3.9016805786865443,6,Bachelor,45,74,0,122.51680578686543,1,110.51680578686543,0,Senior,1,0
Male,White,58,3.514403075392354,0,High School,91,70,1,127.64403075392354,1,125.64403075392354,1,Senior,1,0
Male,White,36,3.1258339468494003,5,PhD,90,42,3,144.258339468494,1,137.258339468494,1,Middle,1,1
Male,Asian,36,2.0,5,Master,6,87,2,109.5,0,96.5,0,Middle,0,0
Male,White,26,3.698093335547653,9,High School,43,54,1,125.48093335547654,1,113.48093335547654,0,Young,1,0
Male,Black,49,2.6102214891583047,11,Bachelor,13,55,0,95.10221489158305,0,82.10221489158305,0,Senior,0,0
Male,White,54,3.625932462860885,18,Bachelor,74,78,0,160.25932462860885,1,148.25932462860885,1,Senior,1,1
Other,White,32,3.445094637069908,5,Bachelor,95,30,0,128.95094637069909,1,106.95094637069909,0,Middle,1,1
Female,White,27,3.100607009385734,13,Bachelor,91,82,0,140.50607009385735,1,143.50607009385735,1,Young,1,1
Female,White,44,3.67664562715126,2,Bachelor,5,55,0,82.7664562715126,0,70.7664562715126,0,Middle,0,0
Male,Black,23,3.4605198787835563,9,Bachelor,34,73,0,104.10519878783556,0,106.10519878783556,0,Young,0,0
Male,White,36,3.364181197666765,8,High School,69,47,1,144.64181197666767,1,117.64181197666765,1,Middle,1,1
Female,Black,44,2.3418364451613933,19,Master,60,51,2,104.91836445161394,0,136.91836445161394,1,Middle,0,0
Male,White,43,3.2199241197576622,18,Bachelor,23,71,0,152.1992411975766,1,115.19924119757663,0,Middle,1,1
Male,Asian,30,2.5785869708350875,14,Bachelor,72,0,0,122.78586970835087,1,89.78586970835087,0,Young,1,0
Female,Asian,51,2.652031110164799,8,Master,1,1,2,26.52031110164799,0,63.52031110164799,0,Senior,0,0
Female,White,37,3.0194287826940855,18,Master,77,92,2,162.69428782694087,1,170.69428782694087,1,Middle,1,1
Male,White,51,3.931708723988362,7,Bachelor,50,41,0,110.81708723988362,0,98.81708723988362,0,Senior,0,0
Male,White,30,3.3826953921810716,3,Master,30,73,2,128.3269539218107,1,111.32695392181071,0,Young,1,0
Male,Black,22,3.415634220802528,4,Master,93,8,2,90.65634220802528,0,112.65634220802528,0,Young,0,0
Male,White,59,3.5852133859531605,18,Bachelor,26,30,0,111.8521338595316,0,99.8521338595316,0,Senior,0,0
Male,Black,29,2.7626598493303622,13,Bachelor,99,95,0,148.62659849330362,1,150.62659849330362,1,Young,1,1
Male,Black,39,2.41179509609516,17,Master,30,1,2,86.6179509609516,0,93.6179509609516,0,Middle,0,0
Male,Hispanic,48,2.3230085896289103,18,Bachelor,69,23,0,125.2300858962891,1,105.2300858962891,0,Senior,1,1
Other,Black,39,3.3155355372409603,5,Bachelor,42,42,0,83.1553553724096,0,85.1553553724096,0,Middle,0,0
Female,Black,53,3.6933456099972504,4,Master,81,69,2,82.9334560999725,0,139.9334560999725,1,Senior,0,0
Female,White,53,3.6563748899569233,10,Bachelor,51,71,0,104.56374889956923,0,117.56374889956923,1,Senior,0,0
Male,Hispanic,57,2.784476075844451,4,Bachelor,13,88,0,81.34476075844451,0,86.34476075844451,0,Senior,0,0
Male,Asian,57,3.877747766437504,7,Bachelor,58,42,0,110.77747766437504,0,102.77747766437504,0,Senior,0,0
Male,White,42,4.0,4,Bachelor,19,50,0,119.5,1,82.5,0,Middle,1,0
Male,Hispanic,53,3.50381587967407,10,Bachelor,51,88,0,119.5381587967407,1,124.5381587967407,1,Senior,1,0
Male,White,52,3.9436398136364508,12,Bachelor,74,45,0,134.93639813636452,1,122.93639813636452,1,Senior,1,1
Female,Hispanic,58,3.6365778022541893,5,Master,39,74,2,72.86577802254189,0,122.86577802254189,1,Senior,0,0
Female,Hispanic,37,3.0851422032774427,4,Master,67,98,2,116.35142203277442,0,141.35142203277442,1,Middle,0,1
Male,White,35,2.867709092034767,17,Bachelor,43,0,0,121.17709092034767,1,84.17709092034767,0,Middle,1,0
Male,Asian,45,2.393460923162095,9,PhD,5,86,3,120.43460923162095,1,117.43460923162095,1,Middle,1,1
Female,White,46,2.9776187093331257,15,High School,86,66,1,147.77618709333126,1,145.77618709333126,1,Senior,1,1
Male,White,56,3.081584270517214,13,Bachelor,56,0,0,96.81584270517214,0,84.81584270517214,0,Senior,0,0
Male,White,38,3.0926363031047464,14,Bachelor,57,62,0,155.42636303104746,1,118.42636303104746,1,Middle,1,1
Male,Asian,25,3.1437092677330267,2,Bachelor,71,75,0,126.43709267733027,1,108.43709267733027,0,Young,1,0
Female,White,32,2.0531513748862222,2,Bachelor,29,61,0,81.53151374886222,0,69.53151374886222,0,Middle,0,0
Other,White,36,3.589514768989857,11,High School,99,60,1,159.39514768989858,1,147.39514768989858,1,Middle,1,1
Male,Asian,51,3.6475434180321673,14,Bachelor,51,39,0,117.47543418032166,0,109.47543418032167,0,Senior,0,0
Female,White,45,3.3855156079930087,10,Bachelor,10,94,0,117.85515607993008,0,105.85515607993008,0,Middle,0,0
Female,White,23,2.615327268117098,9,Master,46,28,2,78.15327268117099,0,101.15327268117099,0,Young,0,0
Male,White,55,3.3834928782755136,19,Master,4,34,2,102.83492878275513,0,110.83492878275513,0,Senior,0,0
Male,White,44,3.2113050119072777,14,Master,2,91,2,143.61305011907277,1,126.61305011907277,1,Middle,1,1
Male,White,52,3.4372413481252635,17,Bachelor,14,84,0,129.37241348125264,1,117.37241348125264,1,Senior,1,1
Other,White,58,3.975561294733207,13,Bachelor,1,10,0,68.25561294733207,0,71.25561294733207,0,Senior,0,0
Male,Other,34,3.1107655027927756,5,High School,1,89,1,111.10765502792776,0,96.10765502792776,0,Middle,0,0
Female,Asian,54,3.2907627483733237,13,Bachelor,71,10,0,82.40762748373324,0,99.40762748373324,0,Senior,0,0
Male,White,28,2.767819248787125,15,Master,53,62,2,137.17819248787126,1,135.17819248787126,1,Young,1,1
Female,White,53,3.660838159738784,1,Bachelor,45,68,0,82.10838159738785,0,95.10838159738785,0,Senior,0,0
Male,White,28,3.551368335804713,18,High School,93,55,1,167.51368335804713,1,155.51368335804713,1,Young,1,1
Female,Black,59,3.3082802735691463,4,Bachelor,40,6,0,27.082802735691473,0,64.08280273569147,0,Senior,0,0
Female,White,34,2.6734345585471795,10,Bachelor,68,50,0,117.7343455854718,0,105.7343455854718,0,Middle,0,1
Female,White,45,2.858348335576344,10,Bachelor,29,94,0,122.08348335576343,1,110.08348335576343,0,Middle,1,1
Female,Hispanic,49,2.284370681094133,18,Bachelor,43,38,0,94.34370681094133,0,99.34370681094133,0,Senior,0,0
Male,White,53,2.8524486689617365,17,Bachelor,9,41,0,99.52448668961736,0,87.52448668961736,0,Senior,0,0
Female,White,39,3.554683697291707,7,PhD,96,71,3,145.04683697291708,1,163.04683697291708,1,Middle,1,1
Male,Hispanic,55,3.3978809021290353,11,Bachelor,87,52,0,120.47880902129035,1,125.47880902129035,1,Senior,1,1
Male,Asian,55,3.279843980605018,8,Master,82,90,2,142.79843980605017,1,154.79843980605017,1,Senior,1,1
Male,White,59,3.9421495454591593,2,Master,29,20,2,79.9214954545916,0,87.9214954545916,0,Senior,0,0
Male,Asian,22,3.352264874665062,5,Master,88,29,2,120.02264874665062,1,122.02264874665062,1,Young,1,1
Male,White,52,2.9114225812219194,0,Bachelor,74,77,0,116.61422581221919,0,104.61422581221919,0,Senior,0,0
Other,Asian,22,2.850032395366754,16,High School,48,0,1,87.50032395366753,0,94.50032395366753,0,Young,0,0
Male,White,37,3.0841425165442944,2,Bachelor,34,23,0,100.34142516544294,0,63.34142516544294,0,Middle,0,0
Female,Hispanic,36,2.9749024983497336,17,Bachelor,64,5,0,93.24902498349734,0,98.24902498349734,0,Middle,0,0
Male,Other,54,3.6764907475113953,17,High School,16,5,1,81.26490747511394,0,91.26490747511394,0,Senior,0,0
Male,Hispanic,44,3.4107235913650955,1,Bachelor,30,68,0,105.10723591365095,0,85.10723591365095,0,Middle,0,0
Male,Hispanic,55,3.0401634462702667,3,Master,69,61,2,96.40163446270267,0,121.40163446270267,1,Senior,0,0
Female,Black,38,3.0591980982830886,0,PhD,76,34,3,73.59198098283089,0,115.59198098283089,1,Middle,0,0
Female,White,46,3.5516208644112064,9,Bachelor,51,78,0,130.01620864411206,1,118.01620864411206,1,Senior,1,1
Female,White,27,3.705471054026491,4,Bachelor,25,34,0,71.5547105402649,0,74.5547105402649,0,Young,0,0
Other,Asian,52,2.2782991740948537,4,Master,99,47,2,96.78299174094855,0,123.78299174094855,1,Senior,0,0
Male,Hispanic,26,3.1143937481089443,8,Bachelor,4,71,0,89.64393748108944,0,84.64393748108944,0,Young,0,0
Male,White,51,3.2457457132005034,13,High School,13,42,1,97.95745713200503,0,95.95745713200503,0,Senior,0,0
Female,Hispanic,26,3.474069190291282,12,Bachelor,50,34,0,80.74069190291283,0,100.74069190291283,0,Young,0,0
Male,Hispanic,33,3.256496217158988,12,Master,14,4,2,85.56496217158988,0,85.56496217158988,0,Middle,0,0
Male,Other,28,3.40359995790324,0,Bachelor,11,30,0,64.53599957903239,0,54.5359995790324,0,Young,0,0
Male,Hispanic,34,3.0815204300279273,16,Bachelor,45,30,0,120.31520430027928,1,100.31520430027928,0,Middle,1,0
Female,White,25,2.7970695223732878,19,Bachelor,63,7,0,97.97069522373287,0,100.97069522373287,0,Young,0,0
Female,White,24,3.5920975499927836,7,Master,71,5,2,84.92097549992783,0,107.92097549992783,0,Young,0,0
Male,White,33,3.607952994492242,2,PhD,58,86,3,149.07952994492243,1,142.07952994492243,1,Middle,1,1
Male,White,22,3.5259168660845264,16,Bachelor,94,52,0,162.25916866084526,1,140.25916866084526,1,Young,1,1
Female,Black,48,3.61489540705346,11,PhD,25,79,3,98.1489540705346,0,140.14895407053461,1,Senior,0,0
Female,Hispanic,34,2.7141362198724335,17,Bachelor,28,43,0,91.64136219872434,0,96.64136219872434,0,Middle,0,0
Male,Hispanic,38,2.9462824435816515,13,Bachelor,3,48,0,100.96282443581651,0,80.96282443581651,0,Middle,0,0
Female,Black,29,3.7599333149678733,10,PhD,49,7,3,58.59933314967873,0,115.59933314967873,1,Young,0,0
Male,White,53,3.37811656143382,15,Bachelor,91,63,0,152.7811656143382,1,140.7811656143382,1,Senior,1,1
Male,White,41,3.228083628233559,3,Bachelor,24,3,0,88.7808362823356,0,51.78083628233559,0,Middle,0,0
Female,White,38,3.0740536245837853,17,Bachelor,39,31,0,111.74053624583786,0,99.74053624583786,0,Middle,0,0
Female,White,55,3.8339493975854433,6,Master,31,52,2,78.83949397585442,0,111.83949397585442,0,Senior,0,0
Male,Black,56,2.314783048731888,10,Master,99,66,2,113.64783048731888,0,145.64783048731888,1,Senior,0,0
Female,White,56,3.3470364814094724,15,Master,74,62,2,118.47036481409472,1,151.47036481409472,1,Senior,1,1
Female,White,59,3.1666943219972477,15,Bachelor,36,79,0,106.16694321997248,0,119.16694321997248,1,Senior,0,0
Female,White,45,2.573741903896164,2,Master,9,59,2,75.73741903896163,0,83.73741903896163,0,Middle,0,0
Female,Black,39,4.0,8,Bachelor,37,97,0,111.0,0,123.0,1,Middle,0,1
Female,White,54,2.0,7,Bachelor,60,76,0,89.0,0,102.0,0,Senior,0,0
Male,White,44,3.2606273750493475,6,Master,99,32,2,147.10627375049347,1,130.10627375049347,1,Middle,1,1
Male,White,46,3.464230945911855,16,Bachelor,26,21,0,127.14230945911855,1,90.14230945911855,0,Senior,1,0
Male,Other,58,2.712469637289794,10,High School,80,30,1,102.12469637289794,0,112.12469637289794,0,Senior,0,0
Male,White,48,3.3386301471830815,3,Bachelor,6,23,0,90.88630147183082,0,53.88630147183081,0,Senior,0,0
Female,Black,22,3.0877589227682862,3,Bachelor,72,2,0,46.87758922768286,0,73.87758922768286,0,Young,0,0
Male,Asian,42,3.694024657306671,4,Bachelor,98,32,0,142.9402465730667,1,109.9402465730667,0,Middle,1,1
Male,Black,31,4.0,7,High School,8,93,1,117.5,0,114.5,0,Middle,0,0
Male,Hispanic,52,3.3692968748946077,9,Bachelor,58,25,0,88.19296874894607,0,93.19296874894607,0,Senior,0,0
Male,White,46,3.502023829689278,16,High School,35,97,1,170.02023829689279,1,143.02023829689279,1,Senior,1,1
Male,White,41,2.712422026898472,5,Master,29,50,2,113.62422026898471,0,96.62422026898471,0,Middle,0,0
Female,White,23,3.3073995074896523,8,Bachelor,94,85,0,135.57399507489652,1,138.57399507489652,1,Young,1,1
Male,Black,36,3.013494174258429,9,High School,18,29,1,84.63494174258429,0,81.63494174258429,0,Middle,0,0
Female,White,49,3.589405384263945,7,Master,40,34,2,98.89405384263945,0,106.89405384263945,0,Senior,0,0
Female,White,34,2.4869803353414714,14,Master,54,24,2,103.86980335341471,0,111.86980335341471,0,Middle,0,0
Male,Black,35,2.6632444765516876,17,High School,86,27,1,130.13244476551688,1,127.13244476551688,1,Middle,1,1
Male,Black,23,3.790009656347986,4,Bachelor,83,96,0,133.40009656347985,1,135.40009656347985,1,Young,1,1
Male,White,55,3.3049940970402485,17,PhD,5,86,3,124.54994097040247,1,142.54994097040247,1,Senior,1,1
Female,Asian,56,3.8619123063604546,0,Bachelor,87,25,0,77.61912306360455,0,94.61912306360455,0,Senior,0,0
Female,Black,58,3.3818723220801346,1,PhD,21,72,3,45.318723220801346,0,112.31872322080135,0,Senior,0,0
Male,White,46,3.454889565346892,9,Bachelor,69,7,0,127.54889565346892,1,90.54889565346892,0,Senior,1,0
Male,White,36,3.0452483086201028,5,Bachelor,23,96,0,136.95248308620103,1,99.95248308620103,0,Middle,1,0
Female,Asian,33,3.103186320188177,18,Bachelor,61,14,0,112.53186320188178,0,104.53186320188178,0,Middle,0,0
Male,Black,30,3.682208729060175,10,High School,41,48,1,114.32208729060176,0,111.32208729060176,0,Young,0,0
Male,White,52,3.12838222904322,17,Master,21,7,2,91.2838222904322,0,99.2838222904322,0,Senior,0,0
Female,White,35,3.791767722384302,15,PhD,81,54,3,147.41767722384301,1,165.41767722384301,1,Middle,1,1
Female,Black,50,3.1450731810974504,7,PhD,15,84,3,82.9507318109745,0,124.9507318109745,1,Senior,0,0
Female,Hispanic,59,2.6101802828276583,3,Master,99,57,2,80.10180282827659,0,130.1018028282766,1,Senior,0,0
Female,Asian,29,2.5646217725391516,10,Master,12,2,2,45.646217725391516,0,72.64621772539152,0,Young,0,0
Female,White,24,3.1141319955524662,9,Master,36,8,2,68.14131995552466,0,91.14131995552466,0,Young,0,0
Male,White,23,3.6578699095787726,15,Master,51,13,2,120.57869909578773,1,118.57869909578773,1,Young,1,0
Female,Hispanic,37,2.867454025959107,11,Bachelor,23,90,0,102.17454025959107,0,107.17454025959107,0,Middle,0,0
Female,White,40,3.5658932431961095,2,Bachelor,82,19,0,102.15893243196109,0,90.15893243196109,0,Middle,0,0
Female,Other,51,3.250367623158759,10,Bachelor,83,3,0,70.50367623158759,0,95.50367623158759,0,Senior,0,0
Male,Hispanic,37,3.503104888008801,15,Master,90,23,2,141.531048880088,1,141.531048880088,1,Middle,1,1
Male,White,52,3.0551564136232248,2,Master,16,90,2,99.55156413623224,0,107.55156413623224,0,Senior,0,0
Male,Hispanic,49,3.2915049751869936,9,Master,15,75,2,115.91504975186993,0,115.91504975186993,1,Senior,0,0
Male,White,25,3.6693715875282864,15,Bachelor,0,27,0,102.19371587528286,0,80.19371587528286,0,Young,0,0
Male,Hispanic,31,3.1914142807058954,6,Master,84,98,2,154.91414280705897,1,154.91414280705897,1,Middle,1,1
Female,White,39,2.9375726100328365,14,PhD,90,87,3,157.87572610032836,1,175.87572610032836,1,Middle,1,1
Female,White,53,2.291127306250739,14,Bachelor,0,30,0,52.91127306250739,0,65.91127306250739,0,Senior,0,0
Male,Black,51,3.470766248227723,9,PhD,29,66,3,88.20766248227723,0,130.20766248227721,1,Senior,0,0
Female,Asian,57,2.8141727030640276,2,Bachelor,83,93,0,103.14172703064028,0,120.14172703064028,1,Senior,0,0
Male,White,30,2.939725441473292,5,Bachelor,23,63,0,119.39725441473291,1,82.39725441473291,0,Young,1,0
Male,Black,57,2.6645713522241854,17,Master,45,90,2,116.14571352224186,0,148.14571352224186,1,Senior,0,1
Male,White,50,3.084957619194322,4,Bachelor,1,16,0,84.34957619194321,0,47.34957619194322,0,Senior,0,0
Male,White,37,4.0,15,Bachelor,14,5,0,116.5,0,79.5,0,Middle,0,0
Male,White,49,3.376019555003809,12,Bachelor,28,81,0,149.26019555003808,1,112.26019555003809,0,Senior,1,1
Male,White,42,2.877930921073242,2,High School,98,59,1,148.27930921073244,1,121.27930921073242,1,Middle,1,1
Male,White,23,2.9718483037518824,14,Bachelor,61,98,0,159.2184830375188,1,137.2184830375188,1,Young,1,1
Female,White,56,2.480635125026815,19,Bachelor,12,90,0,100.80635125026815,0,113.80635125026815,0,Senior,0,0
Male,White,49,2.634694038024711,5,PhD,82,80,3,154.3469403802471,1,147.3469403802471,1,Senior,1,1
Female,White,57,2.5552416403495464,3,High School,64,10,1,55.55241640349547,0,78.55241640349547,0,Senior,0,0
Female,White,52,3.3351660415806665,14,Bachelor,44,37,0,88.85166041580666,0,101.85166041580666,0,Senior,0,0
Female,Other,54,3.423355949635458,17,PhD,46,33,3,82.73355949635459,0,137.7335594963546,1,Senior,0,0
Female,White,44,3.2387992349205392,8,PhD,15,46,3,90.88799234920539,0,108.88799234920539,0,Middle,0,0
Male,Hispanic,38,3.384920345376523,19,Master,2,31,2,108.34920345376523,0,108.34920345376523,0,Middle,0,0
Male,Asian,22,2.816898454827316,3,Bachelor,69,56,0,114.66898454827316,0,96.66898454827316,0,Young,0,0
Female,Black,44,2.6258615828027114,15,Bachelor,94,45,0,113.75861582802712,0,125.75861582802712,1,Middle,0,1
Male,Black,48,2.6226915878228176,17,Bachelor,4,34,0,92.22691587822817,0,79.22691587822817,0,Senior,0,0
Female,Hispanic,46,2.6005369642681515,4,High School,25,91,1,87.00536964268152,0,102.00536964268152,0,Senior,0,0
Female,White,53,3.379337353025572,12,Master,91,21,2,100.79337353025572,0,133.79337353025574,1,Senior,0,0
Female,Black,40,4.0,5,Bachelor,14,15,0,52.5,0,64.5,0,Middle,0,0
Female,Asian,45,2.6763629799544804,18,Master,72,75,2,144.2636297995448,1,156.2636297995448,1,Middle,1,1
Other,Black,24,3.029027094084374,11,Bachelor,54,4,0,64.29027094084374,0,81.29027094084374,0,Young,0,0
Female,Hispanic,33,3.301446689633063,14,Bachelor,21,89,0,111.01446689633063,0,116.01446689633063,1,Middle,0,1
Male,White,56,3.0604959892459846,8,Bachelor,36,25,0,89.10495989245985,0,77.10495989245985,0,Senior,0,0
Female,Asian,36,3.3664751002450615,6,Master,84,76,2,133.6647510024506,1,145.6647510024506,1,Middle,1,1
Male,Black,38,2.9123045603314273,13,Bachelor,28,23,0,93.62304560331427,0,80.62304560331427,0,Middle,0,0
Male,White,53,2.8598327444104674,18,Bachelor,25,66,0,122.09832744410468,1,110.09832744410468,0,Senior,1,0
Female,White,28,3.10882981835819,19,High School,69,31,1,116.0882981835819,0,129.0882981835819,1,Young,0,1
Male,Black,40,3.363280715169065,15,High School,10,22,1,92.63280715169066,0,89.63280715169066,0,Middle,0,0
Male,Hispanic,28,3.8412460186373014,3,Bachelor,99,48,0,122.91246018637301,1,117.91246018637301,1,Young,1,1
Male,White,26,3.388317688089908,11,Bachelor,19,61,0,117.88317688089907,0,95.88317688089907,0,Young,1,0
Female,Hispanic,42,3.073921574582211,17,High School,83,76,1,139.2392157458221,1,154.2392157458221,1,Middle,1,1
Male,White,28,3.615396961551655,7,Master,90,78,2,156.15396961551653,1,154.15396961551653,1,Young,1,1
Female,White,58,3.700050448602791,16,Bachelor,69,65,0,123.00050448602792,1,136.00050448602792,1,Senior,1,1
Male,White,44,3.048326540590073,2,High School,32,10,1,92.48326540590074,0,65.48326540590074,0,Middle,0,0
Female,White,32,3.127023501085483,3,High School,29,79,1,103.27023501085483,0,101.27023501085483,0,Middle,0,0
Female,White,31,2.9864484918489365,9,High School,49,17,1,92.86448491848937,0,90.86448491848937,0,Middle,0,0
Male,White,42,3.610451652717929,15,Bachelor,33,97,0,168.10451652717927,1,131.10451652717927,1,Middle,1,1
Male,Asian,54,3.237095285339776,19,Master,4,9,2,84.87095285339777,0,96.87095285339777,0,Senior,0,0
Male,Asian,41,2.497240534441118,1,Bachelor,79,76,0,137.4724053444112,1,104.47240534441119,0,Middle,1,1
Other,White,54,3.403079415065282,11,High School,11,95,1,106.03079415065282,0,119.03079415065282,1,Senior,0,0
Female,White,56,3.9448176416941725,15,Bachelor,75,59,0,123.44817641694172,1,136.44817641694172,1,Senior,1,1
Female,White,55,3.984301053218962,9,Bachelor,74,7,0,85.34301053218962,0,98.34301053218962,0,Senior,0,0
Male,Black,57,2.960446451901544,4,Bachelor,51,70,0,86.10446451901544,0,98.10446451901544,0,Senior,0,0
Female,White,48,2.8516951579038783,11,Master,50,47,2,111.01695157903879,0,119.01695157903879,1,Senior,0,0
Female,White,40,4.0,2,Bachelor,20,80,0,106.0,0,94.0,0,Middle,0,0
Female,Hispanic,26,3.9833518607220224,11,High School,70,40,1,96.83351860722023,0,126.83351860722023,1,Young,0,1
